2020-03-24;Tirol;128
2020-03-24;Vorarlberg;49
2020-03-24;Wien;113
2020-03-24;oesterreich;723
2020-03-25;Burgenland;2
2020-03-25;Kaernten;14
2020-03-25;Niederoesterreich;162
2020-03-25;Oberoesterreich;158
2020-03-25;Salzburg;65
2020-03-25;Steiermark;51
2020-03-25;Tirol;211
2020-03-25;Vorarlberg;21
2020-03-25;Wien;70
2020-03-25;oesterreich;754
2020-03-26;Burgenland;31
2020-03-26;Kaernten;25
2020-03-26;Niederoesterreich;188
2020-03-26;Oberoesterreich;146
2020-03-26;Salzburg;119
2020-03-26;Steiermark;109
2020-03-26;Tirol;201
2020-03-26;Vorarlberg;43
2020-03-26;Wien;195
2020-03-26;oesterreich;1057
2020-03-27;Burgenland;24
2020-03-27;Kaernten;21
2020-03-27;Niederoesterreich;174
2020-03-27;Oberoesterreich;115
2020-03-27;Salzburg;50
2020-03-27;Steiermark;68
2020-03-27;Tirol;168
2020-03-27;Vorarlberg;65
2020-03-27;Wien;122
2020-03-27;oesterreich;807
2020-03-28;Burgenland;13
2020-03-28;Kaernten;22
2020-03-28;Niederoesterreich;100
2020-03-28;Oberoesterreich;105
2020-03-28;Salzburg;66
2020-03-28;Steiermark;61
2020-03-28;Tirol;162
2020-03-28;Vorarlberg;41
2020-03-28;Wien;47
2020-03-28;oesterreich;617
2020-03-29;Burgenland;19
2020-03-29;Kaernten;22
2020-03-29;Niederoesterreich;121
2020-03-29;Oberoesterreich;118
2020-03-29;Salzburg;54
2020-03-29;Steiermark;58
2020-03-29;Tirol;114
2020-03-29;Vorarlberg;24
2020-03-29;Wien;17
2020-03-29;oesterreich;547
2020-03-30;Burgenland;9
2020-03-30;Kaernten;12
2020-03-30;Niederoesterreich;121
2020-03-30;Oberoesterreich;59
2020-03-30;Salzburg;59
2020-03-30;Steiermark;69
2020-03-30;Tirol;118
2020-03-30;Vorarlberg;24
2020-03-30;Wien;200
2020-03-30;oesterreich;671
2020-03-31;Burgenland;6
2020-03-31;Kaernten;18
2020-03-31;Niederoesterreich;82
2020-03-31;Oberoesterreich;70
2020-03-31;Salzburg;39
2020-03-31;Steiermark;62
2020-03-31;Tirol;127
2020-03-31;Vorarlberg;34
2020-03-31;Wien;113
2020-03-31;oesterreich;551
2020-04-01;Burgenland;12
2020-04-01;Kaernten;14
2020-04-01;Niederoesterreich;70
2020-04-01;Oberoesterreich;100
2020-04-01;Salzburg;44
2020-04-01;Steiermark;61
2020-04-01;Tirol;120
2020-04-01;Vorarlberg;15
2020-04-01;Wien;113
2020-04-01;oesterreich;549
2020-04-02;Burgenland;7
2020-04-02;Kaernten;8
2020-04-02;Niederoesterreich;99
2020-04-02;Oberoesterreich;68
2020-04-02;Salzburg;38
2020-04-02;Steiermark;44
2020-04-02;Tirol;97
2020-04-02;Vorarlberg;24
2020-04-02;Wien;53
2020-04-02;oesterreich;438
2020-04-03;Burgenland;7
2020-04-03;Kaernten;10
2020-04-03;Niederoesterreich;68
2020-04-03;Oberoesterreich;64
2020-04-03;Salzburg;26
2020-04-03;Steiermark;60
2020-04-03;Tirol;89
2020-04-03;Vorarlberg;18
2020-04-03;Wien;70
2020-04-03;oesterreich;412
2020-04-04;Burgenland;12
2020-04-04;Kaernten;6
2020-04-04;Niederoesterreich;30
2020-04-04;Oberoesterreich;47
2020-04-04;Salzburg;10
2020-04-04;Steiermark;59
2020-04-04;Tirol;72
2020-04-04;Vorarlberg;7
2020-04-04;Wien;10
2020-04-04;oesterreich;253
2020-04-05;Burgenland;4
2020-04-05;Kaernten;6
2020-04-05;Niederoesterreich;28
2020-04-05;Oberoesterreich;37
2020-04-05;Salzburg;11
2020-04-05;Steiermark;25
2020-04-05;Tirol;26
2020-04-05;Vorarlberg;25
2020-04-05;Wien;21
2020-04-05;oesterreich;183
2020-04-06;Burgenland;4
2020-04-06;Kaernten;8
2020-04-06;Niederoesterreich;98
2020-04-06;Oberoesterreich;16
2020-04-06;Salzburg;11
2020-04-06;Steiermark;40
2020-04-06;Tirol;37
2020-04-06;Vorarlberg;20
2020-04-06;Wien;72
2020-04-06;oesterreich;306
2020-04-07;Burgenland;3
2020-04-07;Kaernten;8
2020-04-07;Niederoesterreich;67
2020-04-07;Oberoesterreich;32
2020-04-07;Salzburg;27
2020-04-07;Steiermark;45
2020-04-07;Tirol;32
2020-04-07;Vorarlberg;24
2020-04-07;Wien;51
2020-04-07;oesterreich;289
2020-04-08;Burgenland;10
2020-04-08;Kaernten;15
2020-04-08;Niederoesterreich;53
2020-04-08;Oberoesterreich;40
2020-04-08;Salzburg;11
2020-04-08;Steiermark;38
2020-04-08;Tirol;51
2020-04-08;Vorarlberg;10
2020-04-08;Wien;62
2020-04-08;oesterreich;290
2020-04-09;Burgenland;3
2020-04-09;Kaernten;9
2020-04-09;Niederoesterreich;28
2020-04-09;Oberoesterreich;38
2020-04-09;Salzburg;16
2020-04-09;Steiermark;32
2020-04-09;Tirol;107
2020-04-09;Vorarlberg;9
2020-04-09;Wien;34
2020-04-09;oesterreich;276
2020-04-10;Burgenland;6
2020-04-10;Kaernten;10
2020-04-10;Niederoesterreich;83
2020-04-10;Oberoesterreich;24
2020-04-10;Salzburg;9
2020-04-10;Steiermark;31
2020-04-10;Tirol;126
2020-04-10;Vorarlberg;24
2020-04-10;Wien;44
2020-04-10;oesterreich;357
2020-04-11;Burgenland;5
2020-04-11;Kaernten;7
2020-04-11;Niederoesterreich;53
2020-04-11;Oberoesterreich;11
2020-04-11;Salzburg;7
2020-04-11;Steiermark;25
2020-04-11;Tirol;62
2020-04-11;Vorarlberg;6
2020-04-11;Wien;27
2020-04-11;oesterreich;203
2020-04-12;Burgenland;7
2020-04-12;Kaernten;2
2020-04-12;Niederoesterreich;17
2020-04-12;Oberoesterreich;6
2020-04-12;Salzburg;11
2020-04-12;Steiermark;28
2020-04-12;Tirol;17
2020-04-12;Vorarlberg;5
2020-04-12;Wien;18
2020-04-12;oesterreich;111
2020-04-13;Burgenland;3
2020-04-13;Kaernten;1
2020-04-13;Niederoesterreich;15
2020-04-13;Oberoesterreich;12
2020-04-13;Salzburg;3
2020-04-13;Steiermark;19
2020-04-13;Tirol;15
2020-04-13;Vorarlberg;1
2020-04-13;Wien;18
2020-04-13;oesterreich;87
2020-04-14;Burgenland;5
2020-04-14;Kaernten;2
2020-04-14;Niederoesterreich;33
2020-04-14;Oberoesterreich;14
2020-04-14;Salzburg;3
2020-04-14;Steiermark;19
2020-04-14;Tirol;14
2020-04-14;Vorarlberg;9
2020-04-14;Wien;51
2020-04-14;oesterreich;150
2020-04-15;Burgenland;1
2020-04-15;Kaernten;1
2020-04-15;Niederoesterreich;29
2020-04-15;Oberoesterreich;22
2020-04-15;Salzburg;6
2020-04-15;Steiermark;19
2020-04-15;Tirol;21
2020-04-15;Vorarlberg;5
2020-04-15;Wien;25
2020-04-15;oesterreich;129
2020-04-16;Burgenland;8
2020-04-16;Kaernten;0
2020-04-16;Niederoesterreich;14
2020-04-16;Oberoesterreich;6
2020-04-16;Salzburg;8
2020-04-16;Steiermark;19
2020-04-16;Tirol;21
2020-04-16;Vorarlberg;2
2020-04-16;Wien;33
2020-04-16;oesterreich;111
2020-04-17;Burgenland;8
2020-04-17;Kaernten;1
2020-04-17;Niederoesterreich;19
2020-04-17;Oberoesterreich;19
2020-04-17;Salzburg;4
2020-04-17;Steiermark;15
2020-04-17;Tirol;4
2020-04-17;Vorarlberg;2
2020-04-17;Wien;28
2020-04-17;oesterreich;100
2020-04-18;Burgenland;4
2020-04-18;Kaernten;0
2020-04-18;Niederoesterreich;6
2020-04-18;Oberoesterreich;5
2020-04-18;Salzburg;4
2020-04-18;Steiermark;8
2020-04-18;Tirol;7
2020-04-18;Vorarlberg;3
2020-04-18;Wien;23
2020-04-18;oesterreich;60
2020-04-19;Burgenland;3
2020-04-19;Kaernten;0
2020-04-19;Niederoesterreich;5
2020-04-19;Oberoesterreich;4
2020-04-19;Salzburg;5
2020-04-19;Steiermark;7
2020-04-19;Tirol;6
2020-04-19;Vorarlberg;1
2020-04-19;Wien;16
2020-04-19;oesterreich;47
2020-04-20;Burgenland;5
2020-04-20;Kaernten;2
2020-04-20;Niederoesterreich;20
2020-04-20;Oberoesterreich;8
2020-04-20;Salzburg;1
2020-04-20;Steiermark;10
2020-04-20;Tirol;4
2020-04-20;Vorarlberg;5
2020-04-20;Wien;13
2020-04-20;oesterreich;68
2020-04-21;Burgenland;3
2020-04-21;Kaernten;1
2020-04-21;Niederoesterreich;12
2020-04-21;Oberoesterreich;4
2020-04-21;Salzburg;2
2020-04-21;Steiermark;6
2020-04-21;Tirol;9
2020-04-21;Vorarlberg;2
2020-04-21;Wien;31
2020-04-21;oesterreich;70
2020-04-22;Burgenland;3
2020-04-22;Kaernten;0
2020-04-22;Niederoesterreich;18
2020-04-22;Oberoesterreich;4
2020-04-22;Salzburg;0
2020-04-22;Steiermark;16
2020-04-22;Tirol;9
2020-04-22;Vorarlberg;0
2020-04-22;Wien;23
2020-04-22;oesterreich;73
2020-04-23;Burgenland;1
2020-04-23;Kaernten;0
2020-04-23;Niederoesterreich;7
2020-04-23;Oberoesterreich;11
2020-04-23;Salzburg;2
2020-04-23;Steiermark;11
2020-04-23;Tirol;5
2020-04-23;Vorarlberg;1
2020-04-23;Wien;22
2020-04-23;oesterreich;60
2020-04-24;Burgenland;1
2020-04-24;Kaernten;0
2020-04-24;Niederoesterreich;13
2020-04-24;Oberoesterreich;7
2020-04-24;Salzburg;2
2020-04-24;Steiermark;8
2020-04-24;Tirol;16
2020-04-24;Vorarlberg;0
2020-04-24;Wien;32
2020-04-24;oesterreich;79
2020-04-25;Burgenland;1
2020-04-25;Kaernten;2
2020-04-25;Niederoesterreich;7
2020-04-25;Oberoesterreich;1
2020-04-25;Salzburg;2
2020-04-25;Steiermark;18
2020-04-25;Tirol;12
2020-04-25;Vorarlberg;0
2020-04-25;Wien;19
2020-04-25;oesterreich;62
2020-04-26;Burgenland;0
2020-04-26;Kaernten;1
2020-04-26;Niederoesterreich;4
2020-04-26;Oberoesterreich;2
2020-04-26;Salzburg;3
2020-04-26;Steiermark;12
2020-04-26;Tirol;2
2020-04-26;Vorarlberg;0
2020-04-26;Wien;11
2020-04-26;oesterreich;35
2020-04-27;Burgenland;4
2020-04-27;Kaernten;0
2020-04-27;Niederoesterreich;9
2020-04-27;Oberoesterreich;5
2020-04-27;Salzburg;0
2020-04-27;Steiermark;10
2020-04-27;Tirol;4
2020-04-27;Vorarlberg;1
2020-04-27;Wien;37
2020-04-27;oesterreich;70
2020-04-28;Burgenland;0
2020-04-28;Kaernten;0
2020-04-28;Niederoesterreich;8
2020-04-28;Oberoesterreich;3
2020-04-28;Salzburg;1
2020-04-28;Steiermark;4
2020-04-28;Tirol;5
2020-04-28;Vorarlberg;2
2020-04-28;Wien;26
2020-04-28;oesterreich;49
2020-04-29;Burgenland;2
2020-04-29;Kaernten;0
2020-04-29;Niederoesterreich;18
2020-04-29;Oberoesterreich;2
2020-04-29;Salzburg;0
2020-04-29;Steiermark;5
2020-04-29;Tirol;5
2020-04-29;Vorarlberg;0
2020-04-29;Wien;29
2020-04-29;oesterreich;61
2020-04-30;Burgenland;2
2020-04-30;Kaernten;0
2020-04-30;Niederoesterreich;6
2020-04-30;Oberoesterreich;1
2020-04-30;Salzburg;1
2020-04-30;Steiermark;8
2020-04-30;Tirol;3
2020-04-30;Vorarlberg;1
2020-04-30;Wien;32
2020-04-30;oesterreich;54
2020-05-01;Burgenland;1
2020-05-01;Kaernten;0
2020-05-01;Niederoesterreich;7
2020-05-01;Oberoesterreich;1
2020-05-01;Salzburg;0
2020-05-01;Steiermark;4
2020-05-01;Tirol;0
2020-05-01;Vorarlberg;0
2020-05-01;Wien;24
2020-05-01;oesterreich;37
2020-05-02;Burgenland;1
2020-05-02;Kaernten;0
2020-05-02;Niederoesterreich;1
2020-05-02;Oberoesterreich;0
2020-05-02;Salzburg;1
2020-05-02;Steiermark;2
2020-05-02;Tirol;2
2020-05-02;Vorarlberg;1
2020-05-02;Wien;20
2020-05-02;oesterreich;28
2020-05-03;Burgenland;0
2020-05-03;Kaernten;0
2020-05-03;Niederoesterreich;2
2020-05-03;Oberoesterreich;2
2020-05-03;Salzburg;0
2020-05-03;Steiermark;1
2020-05-03;Tirol;2
2020-05-03;Vorarlberg;0
2020-05-03;Wien;5
2020-05-03;oesterreich;12
2020-05-04;Burgenland;0
2020-05-04;Kaernten;0
2020-05-04;Niederoesterreich;6
2020-05-04;Oberoesterreich;0
2020-05-04;Salzburg;0
2020-05-04;Steiermark;3
2020-05-04;Tirol;3
2020-05-04;Vorarlberg;0
2020-05-04;Wien;18
2020-05-04;oesterreich;30
2020-05-05;Burgenland;1
2020-05-05;Kaernten;1
2020-05-05;Niederoesterreich;12
2020-05-05;Oberoesterreich;1
2020-05-05;Salzburg;1
2020-05-05;Steiermark;3
2020-05-05;Tirol;5
2020-05-05;Vorarlberg;0
2020-05-05;Wien;30
2020-05-05;oesterreich;54
2020-05-06;Burgenland;0
2020-05-06;Kaernten;0
2020-05-06;Niederoesterreich;11
2020-05-06;Oberoesterreich;2
2020-05-06;Salzburg;0
2020-05-06;Steiermark;8
2020-05-06;Tirol;3
2020-05-06;Vorarlberg;0
2020-05-06;Wien;22
2020-05-06;oesterreich;46
2020-05-07;Burgenland;0
2020-05-07;Kaernten;0
2020-05-07;Niederoesterreich;8
2020-05-07;Oberoesterreich;1
2020-05-07;Salzburg;0
2020-05-07;Steiermark;4
2020-05-07;Tirol;2
2020-05-07;Vorarlberg;0
2020-05-07;Wien;23
2020-05-07;oesterreich;38
2020-05-08;Burgenland;1
2020-05-08;Kaernten;0
2020-05-08;Niederoesterreich;10
2020-05-08;Oberoesterreich;1
2020-05-08;Salzburg;0
2020-05-08;Steiermark;5
2020-05-08;Tirol;0
2020-05-08;Vorarlberg;0
2020-05-08;Wien;33
2020-05-08;oesterreich;50
2020-05-09;Burgenland;0
2020-05-09;Kaernten;0
2020-05-09;Niederoesterreich;6
2020-05-09;Oberoesterreich;1
2020-05-09;Salzburg;0
2020-05-09;Steiermark;17
2020-05-09;Tirol;1
2020-05-09;Vorarlberg;0
2020-05-09;Wien;5
2020-05-09;oesterreich;30
2020-05-10;Burgenland;0
2020-05-10;Kaernten;0
2020-05-10;Niederoesterreich;3
2020-05-10;Oberoesterreich;1
2020-05-10;Salzburg;0
2020-05-10;Steiermark;0
2020-05-10;Tirol;1
2020-05-10;Vorarlberg;0
2020-05-10;Wien;10
2020-05-10;oesterreich;15
2020-05-11;Burgenland;1
2020-05-11;Kaernten;1
2020-05-11;Niederoesterreich;6
2020-05-11;Oberoesterreich;0
2020-05-11;Salzburg;0
2020-05-11;Steiermark;1
2020-05-11;Tirol;0
2020-05-11;Vorarlberg;0
2020-05-11;Wien;57
2020-05-11;oesterreich;66
2020-05-12;Burgenland;0
2020-05-12;Kaernten;0
2020-05-12;Niederoesterreich;6
2020-05-12;Oberoesterreich;0
2020-05-12;Salzburg;0
2020-05-12;Steiermark;1
2020-05-12;Tirol;2
2020-05-12;Vorarlberg;0
2020-05-12;Wien;29
2020-05-12;oesterreich;38
2020-05-13;Burgenland;0
2020-05-13;Kaernten;0
2020-05-13;Niederoesterreich;8
2020-05-13;Oberoesterreich;0
2020-05-13;Salzburg;0
2020-05-13;Steiermark;0
2020-05-13;Tirol;2
2020-05-13;Vorarlberg;0
2020-05-13;Wien;42
2020-05-13;oesterreich;52
2020-05-14;Burgenland;0
2020-05-14;Kaernten;0
2020-05-14;Niederoesterreich;12
2020-05-14;Oberoesterreich;0
2020-05-14;Salzburg;0
2020-05-14;Steiermark;1
2020-05-14;Tirol;4
2020-05-14;Vorarlberg;0
2020-05-14;Wien;37
2020-05-14;oesterreich;54
2020-05-15;Burgenland;1
2020-05-15;Kaernten;0
2020-05-15;Niederoesterreich;18
2020-05-15;Oberoesterreich;3
2020-05-15;Salzburg;0
2020-05-15;Steiermark;2
2020-05-15;Tirol;1
2020-05-15;Vorarlberg;1
2020-05-15;Wien;55
2020-05-15;oesterreich;81
2020-05-16;Burgenland;1
2020-05-16;Kaernten;0
2020-05-16;Niederoesterreich;4
2020-05-16;Oberoesterreich;0
2020-05-16;Salzburg;0
2020-05-16;Steiermark;2
2020-05-16;Tirol;0
2020-05-16;Vorarlberg;1
2020-05-16;Wien;7
2020-05-16;oesterreich;15
2020-05-17;Burgenland;1
2020-05-17;Kaernten;0
2020-05-17;Niederoesterreich;4
2020-05-17;Oberoesterreich;0
2020-05-17;Salzburg;0
2020-05-17;Steiermark;1
2020-05-17;Tirol;2
2020-05-17;Vorarlberg;2
2020-05-17;Wien;16
2020-05-17;oesterreich;26
2020-05-18;Burgenland;1
2020-05-18;Kaernten;0
2020-05-18;Niederoesterreich;12
2020-05-18;Oberoesterreich;1
2020-05-18;Salzburg;1
2020-05-18;Steiermark;3
2020-05-18;Tirol;1
2020-05-18;Vorarlberg;0
2020-05-18;Wien;39
2020-05-18;oesterreich;58
2020-05-19;Burgenland;0
2020-05-19;Kaernten;0
2020-05-19;Niederoesterreich;8
2020-05-19;Oberoesterreich;8
2020-05-19;Salzburg;2
2020-05-19;Steiermark;3
2020-05-19;Tirol;2
2020-05-19;Vorarlberg;7
2020-05-19;Wien;30
2020-05-19;oesterreich;60
2020-05-20;Burgenland;0
2020-05-20;Kaernten;0
2020-05-20;Niederoesterreich;7
2020-05-20;Oberoesterreich;2
2020-05-20;Salzburg;0
2020-05-20;Steiermark;3
2020-05-20;Tirol;2
2020-05-20;Vorarlberg;0
2020-05-20;Wien;16
2020-05-20;oesterreich;30
2020-05-21;Burgenland;2
2020-05-21;Kaernten;0
2020-05-21;Niederoesterreich;9
2020-05-21;Oberoesterreich;1
2020-05-21;Salzburg;0
2020-05-21;Steiermark;0
2020-05-21;Tirol;0
2020-05-21;Vorarlberg;1
2020-05-21;Wien;19
2020-05-21;oesterreich;32
2020-05-22;Burgenland;0
2020-05-22;Kaernten;0
2020-05-22;Niederoesterreich;2
2020-05-22;Oberoesterreich;2
2020-05-22;Salzburg;0
2020-05-22;Steiermark;3
2020-05-22;Tirol;1
2020-05-22;Vorarlberg;1
2020-05-22;Wien;19
2020-05-22;oesterreich;28
2020-05-23;Burgenland;0
2020-05-23;Kaernten;0
2020-05-23;Niederoesterreich;4
2020-05-23;Oberoesterreich;0
2020-05-23;Salzburg;0
2020-05-23;Steiermark;0
2020-05-23;Tirol;1
2020-05-23;Vorarlberg;0
2020-05-23;Wien;19
2020-05-23;oesterreich;24
2020-05-24;Burgenland;1
2020-05-24;Kaernten;1
2020-05-24;Niederoesterreich;9
2020-05-24;Oberoesterreich;1
2020-05-24;Salzburg;1
2020-05-24;Steiermark;1
2020-05-24;Tirol;0
2020-05-24;Vorarlberg;0
2020-05-24;Wien;17
2020-05-24;oesterreich;31
2020-05-25;Burgenland;0
2020-05-25;Kaernten;1
2020-05-25;Niederoesterreich;4
2020-05-25;Oberoesterreich;0
2020-05-25;Salzburg;0
2020-05-25;Steiermark;0
2020-05-25;Tirol;0
2020-05-25;Vorarlberg;0
2020-05-25;Wien;20
2020-05-25;oesterreich;25
2020-05-26;Burgenland;0
2020-05-26;Kaernten;1
2020-05-26;Niederoesterreich;4
